,start,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,artist_name,track_name
2608,57.7275,12.48657,0.323,-3.709,129.776,0.424,9,0.69,0,0.361,4,1.0,Avril Lavigne,Head Above Water
2609,70.21408,11.04862,0.27,-5.145,130.316,0.361,2,0.0,0,0.0,4,1.0,Avril Lavigne,Head Above Water
2610,81.2627,24.47033,0.66,-7.117,129.964,0.364,5,0.0,1,0.0,4,1.0,Avril Lavigne,Head Above Water
2611,105.73304,30.82112,0.448,-3.765,130.058,0.341,2,0.019,0,0.292,4,0.985,Avril Lavigne,Head Above Water
2612,136.55415,26.21832,0.486,-5.818,129.771,0.337,2,0.214,0,0.479,4,0.982,Avril Lavigne,Head Above Water
2613,162.77248,45.19474,0.67,-3.76,130.258,0.342,2,0.426,0,0.663,4,1.0,Avril Lavigne,Head Above Water
2614,207.96721,12.88326,0.876,-27.914,130.912,0.112,0,0.0,1,0.0,4,1.0,Avril Lavigne,Head Above Water
2615,0.0,12.54207,1.0,-4.679,164.784,0.628,7,0.775,1,0.671,4,1.0,Avril Lavigne,Here's to Never Growing Up
2616,12.54207,19.63094,0.752,-3.726,164.892,0.437,5,0.728,1,0.516,4,1.0,Avril Lavigne,Here's to Never Growing Up
2617,32.17301,11.62838,0.201,-3.362,165.178,0.419,5,0.461,1,0.351,4,1.0,Avril Lavigne,Here's to Never Growing Up
2618,43.80139,25.46195,0.274,-2.599,165.057,0.343,0,0.799,1,0.722,4,1.0,Avril Lavigne,Here's to Never Growing Up
2619,69.26334,13.8095,0.464,-3.611,165.362,0.24,0,0.024,1,0.457,4,1.0,Avril Lavigne,Here's to Never Growing Up
2620,83.07284,23.28435,0.493,-4.382,164.915,0.458,0,0.794,1,0.758,4,1.0,Avril Lavigne,Here's to Never Growing Up
2621,106.35719,7.26493,0.489,-3.236,165.448,0.437,7,0.379,0,0.426,4,1.0,Avril Lavigne,Here's to Never Growing Up
2622,113.62212,25.45837,0.352,-2.385,165.167,0.348,0,0.072,1,0.425,4,1.0,Avril Lavigne,Here's to Never Growing Up
2623,139.08049,14.5653,0.152,-3.389,165.532,0.263,5,0.64,1,0.427,4,1.0,Avril Lavigne,Here's to Never Growing Up
2624,153.64578,10.15051,0.757,-5.823,164.713,0.414,5,0.093,0,0.335,4,1.0,Avril Lavigne,Here's to Never Growing Up
2625,163.79631,16.72792,1.0,-1.552,165.107,0.321,0,0.923,1,0.736,4,1.0,Avril Lavigne,Here's to Never Growing Up
2626,180.52423,33.79577,0.502,-2.519,165.227,0.254,0,0.415,1,0.479,4,1.0,Avril Lavigne,Here's to Never Growing Up
2627,0.0,34.34325,1.0,-13.017,118.082,0.586,0,0.0,1,0.0,4,1.0,Avril Lavigne,How Does It Feel
2628,34.34325,23.88812,0.09,-10.24,117.86,0.672,0,0.737,1,0.643,4,1.0,Avril Lavigne,How Does It Feel
2629,58.23137,17.2614,0.548,-6.996,118.307,0.471,5,0.511,1,0.446,4,1.0,Avril Lavigne,How Does It Feel
2630,75.49277,14.74822,0.319,-6.423,117.894,0.488,0,0.788,1,0.582,4,1.0,Avril Lavigne,How Does It Feel
2631,90.24099,38.65217,0.668,-2.419,118.253,0.257,7,0.968,1,0.842,4,1.0,Avril Lavigne,How Does It Feel
2632,128.89316,87.32109,0.785,-2.658,118.098,0.34,0,1.0,1,0.867,4,0.951,Avril Lavigne,How Does It Feel
2633,216.21425,8.71909,1.0,-25.123,118.08,0.167,0,0.0,1,0.0,4,1.0,Avril Lavigne,How Does It Feel
2634,0.0,8.19085,1.0,-5.146,172.429,0.49,5,0.0,0,0.0,4,1.0,Avril Lavigne,I Can Do Better
2635,8.19085,31.04808,0.956,-2.903,171.692,0.34,0,0.0,0,0.0,4,1.0,Avril Lavigne,I Can Do Better
2636,39.23893,26.15972,0.739,-2.599,172.102,0.242,7,0.778,1,0.662,4,1.0,Avril Lavigne,I Can Do Better
2637,65.39866,29.996,0.073,-2.774,171.893,0.297,0,0.915,1,0.614,4,1.0,Avril Lavigne,I Can Do Better
2638,95.39465,25.81461,0.703,-2.35,172.29,0.261,7,0.797,1,0.631,4,1.0,Avril Lavigne,I Can Do Better
2639,121.20926,23.02158,0.986,-4.682,172.285,0.598,2,0.484,1,0.379,4,1.0,Avril Lavigne,I Can Do Better
2640,144.23083,51.07582,1.0,-2.115,172.046,0.213,7,0.08,1,0.491,4,1.0,Avril Lavigne,I Can Do Better
2641,0.0,11.76031,1.0,-15.651,135.903,0.442,9,0.0,1,0.135,4,0.96,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2642,11.76031,16.26423,0.713,-15.226,136.044,0.442,6,0.129,0,0.423,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2643,28.02453,13.69991,0.481,-10.094,136.309,0.488,6,0.268,0,0.43,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2644,41.72444,29.5632,0.845,-5.236,135.963,0.378,6,0.29,0,0.389,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2645,71.28764,15.461,0.943,-11.757,135.978,0.453,9,0.31,1,0.401,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2646,86.74864,10.5874,0.567,-8.796,136.051,0.452,4,0.0,1,0.0,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2647,97.33604,35.72904,0.652,-4.916,136.027,0.329,6,0.31,0,0.471,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2648,133.06508,25.15362,0.222,-5.996,136.282,0.282,4,0.598,1,0.529,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2649,158.2187,15.88385,0.779,-8.872,136.096,0.395,1,0.648,0,0.782,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2650,174.10255,44.77554,0.954,-4.441,135.934,0.252,6,0.439,0,0.506,4,1.0,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
2651,0.0,4.50599,1.0,-9.751,169.738,0.648,4,0.071,0,0.435,4,1.0,Avril Lavigne,My Happy Ending
2652,4.50599,14.13916,0.286,-3.258,170.683,0.303,2,0.358,1,0.47,4,1.0,Avril Lavigne,My Happy Ending
2653,18.64515,20.43635,0.916,-9.059,169.446,0.429,11,0.094,0,0.241,4,1.0,Avril Lavigne,My Happy Ending
2654,39.0815,29.24974,0.489,-2.05,169.565,0.29,2,0.894,1,0.792,4,1.0,Avril Lavigne,My Happy Ending
2655,68.33123,17.67065,0.278,-2.426,169.841,0.272,2,0.072,1,0.29,4,1.0,Avril Lavigne,My Happy Ending
2656,86.00188,20.78531,0.338,-2.092,170.36,0.391,11,0.191,0,0.413,4,1.0,Avril Lavigne,My Happy Ending
2657,106.78719,56.41453,0.053,-1.14,170.168,0.255,11,0.168,0,0.371,4,0.981,Avril Lavigne,My Happy Ending
2658,163.20172,71.98894,0.514,-1.672,170.174,0.26,2,0.662,1,0.633,4,1.0,Avril Lavigne,My Happy Ending
2659,235.19066,7.22267,1.0,-34.233,170.483,0.176,8,0.01,0,0.374,4,0.95,Avril Lavigne,My Happy Ending
2660,0.0,8.53873,1.0,-7.087,94.122,0.185,1,0.614,0,0.678,4,1.0,Avril Lavigne,"Nobody's Fool - Live at The Point, Dublin, Ireland - March 2003"
2661,8.53873,166.78893,0.476,-4.381,90.567,0.377,4,0.428,1,0.466,4,1.0,Avril Lavigne,"Nobody's Fool - Live at The Point, Dublin, Ireland - March 2003"
2662,175.32767,60.64476,0.89,-3.599,91.566,0.277,4,0.615,1,0.532,4,1.0,Avril Lavigne,"Nobody's Fool - Live at The Point, Dublin, Ireland - March 2003"
2663,235.97243,9.69425,0.609,-8.78,91.664,0.242,9,0.475,1,0.307,4,1.0,Avril Lavigne,"Nobody's Fool - Live at The Point, Dublin, Ireland - March 2003"
2664,0.0,33.79931,1.0,-5.264,135.014,0.544,0,0.09,1,0.402,4,1.0,Avril Lavigne,Runaway
2665,33.79931,13.78677,0.412,-3.582,134.889,0.39,0,0.688,1,0.302,4,1.0,Avril Lavigne,Runaway
2666,47.58608,27.99168,0.703,-1.335,135.035,0.266,0,0.0,1,0.0,4,1.0,Avril Lavigne,Runaway
2667,75.57776,17.77506,0.826,-3.289,135.007,0.553,5,0.594,0,0.472,4,1.0,Avril Lavigne,Runaway
2668,93.35282,44.03552,0.466,-1.495,135.039,0.271,0,0.079,1,0.267,4,1.0,Avril Lavigne,Runaway
2669,137.38834,14.63009,0.773,-2.398,135.081,0.35,0,0.088,0,0.153,4,1.0,Avril Lavigne,Runaway
2670,152.01843,11.55795,0.508,-1.453,134.606,0.252,0,0.0,1,0.0,4,0.818,Avril Lavigne,Runaway
2671,163.57639,28.88423,0.387,-1.088,135.1,0.23,0,0.0,1,0.0,3,0.289,Avril Lavigne,Runaway
2672,192.46062,35.47272,0.287,-0.84,135.147,0.219,5,0.0,1,0.0,3,1.0,Avril Lavigne,Runaway
2673,0.0,15.84761,1.0,-5.916,149.698,0.313,9,0.559,1,0.389,4,1.0,Avril Lavigne,Sk8er Boi
2674,15.84761,23.9976,0.193,-5.257,150.005,0.494,11,0.256,0,0.517,4,1.0,Avril Lavigne,Sk8er Boi
2675,39.84521,44.00711,0.439,-4.669,149.88,0.348,0,0.424,1,0.507,4,1.0,Avril Lavigne,Sk8er Boi
2676,83.85232,50.80897,0.417,-3.894,150.099,0.287,5,0.608,1,0.306,4,1.0,Avril Lavigne,Sk8er Boi
2677,134.66129,16.02048,0.549,-3.529,149.688,0.247,5,0.251,1,0.307,4,1.0,Avril Lavigne,Sk8er Boi
2678,150.68176,12.81774,0.62,-6.078,149.708,0.476,7,0.107,1,0.481,4,1.0,Avril Lavigne,Sk8er Boi
2679,163.49951,29.63273,0.676,-3.252,150.088,0.193,5,0.214,1,0.403,4,1.0,Avril Lavigne,Sk8er Boi
2680,193.13223,10.86776,1.0,-12.753,148.35,0.097,5,0.039,1,0.312,4,1.0,Avril Lavigne,Sk8er Boi
2681,0.0,6.51842,1.0,-9.61,105.165,0.917,11,0.0,0,0.0,4,1.0,Avril Lavigne,Smile
2682,6.51842,33.14153,0.622,-5.525,105.062,0.715,1,0.662,0,0.663,4,1.0,Avril Lavigne,Smile
2683,39.65995,27.99694,0.31,-2.891,105.14,0.344,2,0.056,1,0.449,4,1.0,Avril Lavigne,Smile
2684,67.6569,36.00397,0.539,-5.359,105.043,0.667,1,0.701,0,0.727,4,1.0,Avril Lavigne,Smile
2685,103.66086,40.02298,0.282,-2.948,105.076,0.323,2,0.04,1,0.424,4,1.0,Avril Lavigne,Smile
2686,143.68384,16.5481,0.917,-8.202,105.288,0.323,9,0.381,1,0.607,4,1.0,Avril Lavigne,Smile
2687,160.23193,37.14896,0.86,-2.327,105.02,0.277,9,0.312,1,0.411,4,1.0,Avril Lavigne,Smile
2688,197.38089,12.13911,0.423,-5.605,105.141,0.365,4,0.0,1,0.0,4,1.0,Avril Lavigne,Smile
2689,0.0,24.22358,1.0,-5.729,164.944,0.692,2,0.936,1,0.7,4,1.0,Avril Lavigne,The Best Damn Thing
2690,24.22358,14.901,0.724,-1.92,164.907,0.329,2,0.632,1,0.506,4,1.0,Avril Lavigne,The Best Damn Thing
2691,39.12458,20.37607,0.57,-1.021,164.929,0.287,7,0.524,1,0.538,4,1.0,Avril Lavigne,The Best Damn Thing
2692,59.50066,17.45132,0.992,-4.918,165.222,0.669,2,0.451,1,0.581,4,1.0,Avril Lavigne,The Best Damn Thing
2693,76.95197,11.26397,0.511,-2.971,164.619,0.315,11,0.389,0,0.471,4,1.0,Avril Lavigne,The Best Damn Thing
2694,88.21595,23.64865,0.18,-1.124,164.925,0.276,7,0.526,1,0.536,4,1.0,Avril Lavigne,The Best Damn Thing
2695,111.8646,17.80923,0.818,-4.932,165.125,0.533,2,0.312,1,0.663,4,1.0,Avril Lavigne,The Best Damn Thing
2696,129.67383,14.1765,0.716,-1.912,164.851,0.262,0,0.059,1,0.457,4,1.0,Avril Lavigne,The Best Damn Thing
2697,143.85033,19.29086,0.399,-1.061,164.867,0.244,2,0.0,1,0.118,4,1.0,Avril Lavigne,The Best Damn Thing
2698,163.14119,12.71114,0.829,-4.218,164.804,0.504,0,0.566,1,0.49,4,1.0,Avril Lavigne,The Best Damn Thing
2699,175.85233,13.34767,0.214,-1.091,164.781,0.206,9,0.287,0,0.367,4,1.0,Avril Lavigne,The Best Damn Thing
2700,0.0,10.87518,1.0,-13.061,101.976,0.551,2,0.508,1,0.491,4,1.0,Avril Lavigne,Things I'll Never Say
2701,10.87518,35.30571,0.885,-8.432,102.022,0.512,2,0.128,1,0.329,4,1.0,Avril Lavigne,Things I'll Never Say
2702,46.1809,20.58896,0.644,-4.982,102.036,0.243,2,0.626,1,0.579,4,1.0,Avril Lavigne,Things I'll Never Say
2703,66.76985,15.31209,0.329,-6.045,101.877,0.359,11,0.499,0,0.544,4,1.0,Avril Lavigne,Things I'll Never Say
2704,82.08194,24.71214,0.413,-6.774,102.106,0.451,2,0.483,1,0.511,4,1.0,Avril Lavigne,Things I'll Never Say
2705,106.79408,51.77618,0.141,-4.472,102.055,0.334,2,0.485,1,0.556,4,1.0,Avril Lavigne,Things I'll Never Say
2706,158.57027,50.00947,0.631,-3.565,102.017,0.301,2,0.466,1,0.522,4,1.0,Avril Lavigne,Things I'll Never Say
2707,208.57973,15.28693,0.881,-12.202,100.694,0.233,7,0.048,1,0.417,4,1.0,Avril Lavigne,Things I'll Never Say
2708,0.0,16.22986,1.0,-8.414,108.172,0.295,4,0.701,0,0.536,4,1.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2709,16.22986,39.40618,0.94,-7.38,108.09,0.343,9,0.541,1,0.338,4,1.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2710,55.63604,30.92026,0.921,-2.321,142.906,0.2,9,0.108,1,0.43,3,0.719,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2711,86.55631,13.33109,0.728,-9.685,161.688,0.341,9,0.049,1,0.331,3,1.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2712,99.8874,20.33133,0.239,-5.504,162.053,0.307,4,0.838,0,0.605,3,1.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2713,120.21873,19.64204,0.35,-2.511,161.621,0.178,9,0.956,1,0.44,3,1.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2714,139.86076,24.5531,0.043,-2.259,161.467,0.143,9,0.006,1,0.292,3,1.0,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2715,164.41386,61.47663,0.42,-2.013,161.587,0.126,9,1.0,1,0.63,3,0.994,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2716,225.8905,21.01633,0.928,-6.577,163.259,0.042,9,0.0,0,0.0,4,0.387,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2717,246.90683,13.53317,0.988,-13.349,161.699,0.047,10,0.007,1,0.204,4,0.964,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
2718,0.0,7.44196,1.0,-10.322,150.111,0.709,2,0.0,1,0.0,4,1.0,Avril Lavigne,What The Hell - Instrumental
2719,7.44196,37.99602,0.904,-6.471,149.912,0.747,2,0.0,1,0.0,4,1.0,Avril Lavigne,What The Hell - Instrumental
2720,45.43798,25.59746,0.486,-3.957,150.067,0.42,2,0.018,1,0.298,4,1.0,Avril Lavigne,What The Hell - Instrumental
2721,71.03544,36.80506,0.761,-6.564,149.99,0.734,2,0.011,1,0.246,4,1.0,Avril Lavigne,What The Hell - Instrumental
2722,107.8405,34.01131,0.649,-4.146,150.095,0.421,2,0.014,1,0.268,4,1.0,Avril Lavigne,What The Hell - Instrumental
2723,141.85182,18.39085,1.0,-8.739,150.214,0.734,6,0.0,0,0.0,4,1.0,Avril Lavigne,What The Hell - Instrumental
2724,160.24268,13.19347,0.749,-7.068,149.926,0.62,2,0.0,1,0.0,4,1.0,Avril Lavigne,What The Hell - Instrumental
2725,173.43614,38.81255,0.379,-3.869,150.029,0.357,2,0.0,1,0.0,4,1.0,Avril Lavigne,What The Hell - Instrumental
2726,212.24869,6.68464,0.965,-15.567,150.727,0.651,2,0.0,1,0.0,4,1.0,Avril Lavigne,What The Hell - Instrumental
2727,0.0,6.64365,1.0,-12.559,150.099,0.736,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2728,6.64365,64.39771,0.933,-3.581,149.876,0.485,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2729,71.04136,33.20324,0.73,-5.344,149.869,0.627,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2730,104.24459,37.20012,0.636,-2.911,149.989,0.364,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2731,141.44472,21.60397,1.0,-6.573,150.055,0.526,6,0.378,0,0.493,4,1.0,Avril Lavigne,What the Hell
2732,163.04868,10.79253,0.512,-4.24,150.316,0.578,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2733,173.84122,12.39692,0.142,-2.377,149.987,0.32,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2734,186.23811,26.38471,0.264,-2.096,149.993,0.285,6,0.0,0,0.0,4,1.0,Avril Lavigne,What the Hell
2735,212.62283,8.08383,0.829,-8.591,151.219,0.371,2,0.0,1,0.0,4,1.0,Avril Lavigne,What the Hell
2736,0.0,14.47021,1.0,-16.998,142.192,0.377,4,0.431,0,0.549,4,0.933,Avril Lavigne,When You're Gone
2737,14.47021,27.09679,0.857,-8.78,141.859,0.32,7,0.546,1,0.967,4,1.0,Avril Lavigne,When You're Gone
2738,41.567,38.80594,0.517,-2.651,142.128,0.241,7,0.673,1,0.621,4,1.0,Avril Lavigne,When You're Gone
2739,80.37294,42.27872,0.557,-5.452,141.88,0.312,4,0.691,0,0.598,4,1.0,Avril Lavigne,When You're Gone
2740,122.65167,50.6964,0.325,-2.452,142.139,0.212,7,0.503,1,0.581,4,1.0,Avril Lavigne,When You're Gone
2741,173.34807,46.26716,0.114,-1.915,141.924,0.212,4,0.373,0,0.396,4,1.0,Avril Lavigne,When You're Gone
2742,219.61522,10.98504,1.0,-15.643,142.128,0.378,4,0.096,0,0.577,4,1.0,Avril Lavigne,When You're Gone
2743,230.60027,9.89307,1.0,-27.499,141.306,0.081,2,0.0,1,0.0,4,1.0,Avril Lavigne,When You're Gone
2744,0.0,8.02771,1.0,-12.493,165.12,0.56,4,0.0,1,0.0,4,1.0,Avril Lavigne,Wish You Were Here
2745,8.02771,20.74606,0.603,-12.001,165.724,0.375,4,0.345,1,0.487,4,1.0,Avril Lavigne,Wish You Were Here
2746,28.77377,23.87886,0.953,-6.049,166.033,0.471,1,0.567,0,0.585,4,1.0,Avril Lavigne,Wish You Were Here
2747,52.65262,23.47827,0.824,-3.174,166.349,0.26,1,0.198,0,0.344,4,1.0,Avril Lavigne,Wish You Were Here
2748,76.13089,24.95542,1.0,-6.307,165.916,0.443,1,0.433,0,0.53,4,1.0,Avril Lavigne,Wish You Were Here
2749,101.08631,18.07793,0.49,-4.631,165.77,0.421,1,0.685,0,0.67,4,1.0,Avril Lavigne,Wish You Were Here
2750,119.16425,26.73171,0.894,-2.728,166.222,0.217,4,0.444,1,0.451,4,1.0,Avril Lavigne,Wish You Were Here
2751,145.89597,21.68104,0.711,-3.361,166.342,0.349,1,0.696,0,0.559,4,1.0,Avril Lavigne,Wish You Were Here
2752,167.57701,30.00623,0.965,-1.898,165.718,0.179,1,0.399,0,0.472,4,1.0,Avril Lavigne,Wish You Were Here
2753,197.58324,16.99077,0.498,-1.266,165.925,0.149,4,0.423,1,0.353,4,1.0,Avril Lavigne,Wish You Were Here
2754,214.574,11.186,0.104,-2.583,166.818,0.128,1,0.0,0,0.0,4,1.0,Avril Lavigne,Wish You Were Here
2755,0.0,19.20874,1.0,-35.574,96.156,0.278,2,0.015,1,0.312,4,1.0,Axel Bauer,A ma place
2756,19.20874,22.49951,0.97,-11.333,95.971,0.682,0,0.0,1,0.0,4,1.0,Axel Bauer,A ma place
2757,41.70825,12.50506,0.631,-10.433,95.999,0.468,1,0.0,1,0.0,4,1.0,Axel Bauer,A ma place
2758,54.21331,23.77637,0.194,-9.45,95.911,0.444,4,0.268,0,0.36,4,1.0,Axel Bauer,A ma place
2759,77.98968,12.52465,0.34,-9.385,96.083,0.598,0,0.0,1,0.0,4,1.0,Axel Bauer,A ma place
2760,90.51433,31.27668,0.082,-8.219,95.906,0.427,0,0.0,1,0.0,4,1.0,Axel Bauer,A ma place
2761,121.79102,25.04134,0.207,-8.569,95.818,0.35,7,0.24,1,0.41,4,0.571,Axel Bauer,A ma place
2762,146.83235,16.2532,0.037,-5.667,95.922,0.354,0,0.0,1,0.0,4,1.0,Axel Bauer,A ma place
2763,163.08556,11.27374,0.395,-8.456,95.903,0.618,11,0.055,1,0.492,4,1.0,Axel Bauer,A ma place
2764,174.35928,33.1569,0.131,-6.093,95.913,0.409,9,0.0,0,0.0,4,0.961,Axel Bauer,A ma place
2765,207.51619,103.31454,0.227,-5.612,95.899,0.294,4,0.666,0,0.568,4,0.914,Axel Bauer,A ma place
2766,310.83072,18.95594,1.0,-35.789,95.807,0.247,0,0.0,1,0.0,4,1.0,Axel Bauer,A ma place
2767,0.0,8.41368,1.0,-38.591,131.249,0.324,3,0.997,1,0.874,4,1.0,Axel Flóvent,Slow & Steady
2768,8.41368,11.51639,0.17,-26.879,130.272,0.446,3,0.646,1,0.682,4,1.0,Axel Flóvent,Slow & Steady
2769,19.93007,28.63843,0.447,-22.545,129.707,0.401,3,0.604,1,0.617,4,1.0,Axel Flóvent,Slow & Steady
2770,48.5685,19.37046,0.725,-10.044,130.084,0.257,0,0.557,0,0.558,4,1.0,Axel Flóvent,Slow & Steady
2771,67.93896,32.31751,0.771,-15.299,130.008,0.569,3,0.556,1,0.4,4,1.0,Axel Flóvent,Slow & Steady
2772,100.25647,16.60688,0.37,-10.021,129.961,0.236,0,0.634,0,0.58,4,1.0,Axel Flóvent,Slow & Steady
2773,116.86335,15.25517,0.45,-16.085,129.528,0.45,0,0.749,0,0.785,4,1.0,Axel Flóvent,Slow & Steady
2774,132.11852,33.21159,0.597,-9.099,129.955,0.205,0,0.892,0,0.814,4,1.0,Axel Flóvent,Slow & Steady
2775,165.33011,17.78989,1.0,-26.974,130.601,0.478,3,0.823,1,0.728,4,1.0,Axel Flóvent,Slow & Steady
2776,0.0,11.33935,1.0,-11.767,96.193,0.653,4,0.106,1,0.53,4,1.0,Axelle Red,Sensualité
2777,11.33935,21.84276,0.639,-11.99,96.198,0.578,1,0.005,0,0.13,4,1.0,Axelle Red,Sensualité
2778,33.18211,60.59584,0.502,-10.372,96.026,0.56,4,0.583,1,0.554,4,1.0,Axelle Red,Sensualité
2779,93.77794,27.47632,0.439,-9.552,96.116,0.532,11,0.503,1,0.518,4,1.0,Axelle Red,Sensualité
2780,121.25426,41.22355,0.555,-9.973,96.157,0.561,6,0.537,1,0.541,4,1.0,Axelle Red,Sensualité
2781,162.47781,59.27093,0.716,-9.052,96.088,0.514,1,0.411,1,0.445,4,1.0,Axelle Red,Sensualité
2782,221.74873,10.25126,1.0,-28.361,95.551,0.427,1,0.0,1,0.0,4,1.0,Axelle Red,Sensualité
2783,0.0,8.07029,1.0,-6.666,180.115,0.867,10,0.07,0,0.391,4,1.0,Aya Nakamura,Copines
2784,8.07029,22.98648,0.846,-4.732,180.026,0.732,8,0.709,0,0.615,4,1.0,Aya Nakamura,Copines
2785,31.05677,12.00639,0.546,-2.743,179.934,0.582,8,0.646,0,0.473,4,1.0,Aya Nakamura,Copines
2786,43.06316,13.33246,0.309,-3.244,180.214,0.6,11,0.265,1,0.381,4,1.0,Aya Nakamura,Copines
2787,56.39562,14.66629,0.586,-4.489,179.462,0.69,8,0.102,0,0.424,4,1.0,Aya Nakamura,Copines
2788,71.06192,29.00112,0.893,-3.083,180.161,0.544,8,0.651,0,0.53,4,1.0,Aya Nakamura,Copines
2789,100.06303,25.01066,0.585,-4.489,179.689,0.472,1,0.295,0,0.321,4,1.0,Aya Nakamura,Copines
2790,125.07369,41.00819,0.512,-3.275,180.068,0.548,8,0.819,0,0.66,4,1.0,Aya Nakamura,Copines
2791,166.08188,5.63812,1.0,-31.485,0.0,0.0,2,0.0,1,0.0,4,1.0,Aya Nakamura,Copines
2792,0.0,9.04915,1.0,-12.85,98.48,0.681,2,0.145,1,0.468,4,1.0,Aya Nakamura,Pookie
2793,9.04915,11.66158,0.823,-6.788,97.96,0.807,1,0.0,1,0.0,4,1.0,Aya Nakamura,Pookie
2794,20.71073,22.03866,0.391,-7.566,98.047,0.692,6,0.047,0,0.468,4,1.0,Aya Nakamura,Pookie
2795,42.74939,17.11987,0.365,-7.34,98.163,0.874,1,0.063,1,0.359,4,1.0,Aya Nakamura,Pookie
2796,59.86926,9.19704,0.512,-8.996,98.027,0.432,2,0.0,1,0.0,4,1.0,Aya Nakamura,Pookie
2797,69.0663,30.6176,0.013,-7.494,98.032,0.813,11,0.369,1,0.173,4,1.0,Aya Nakamura,Pookie
2798,99.6839,17.13601,0.28,-6.651,98.053,0.745,2,0.0,1,0.0,4,1.0,Aya Nakamura,Pookie
2799,116.81991,12.25049,0.103,-7.99,98.093,0.645,2,0.0,1,0.0,4,1.0,Aya Nakamura,Pookie
2800,129.0704,7.40459,0.376,-7.739,97.539,0.626,2,0.081,1,0.396,4,1.0,Aya Nakamura,Pookie
2801,136.47499,20.97077,0.491,-7.245,97.769,0.405,2,0.0,1,0.0,4,1.0,Aya Nakamura,Pookie
2802,157.44576,23.39424,0.708,-8.952,97.971,0.879,10,0.02,0,0.392,4,1.0,Aya Nakamura,Pookie
2803,0.0,21.23798,1.0,-4.659,156.758,0.225,7,0.626,0,0.876,4,0.981,Ayana Taketatsu,Hey! Calorie Queen
2804,21.23798,19.23922,0.811,-4.939,155.864,0.545,10,0.569,1,0.38,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2805,40.4772,61.92265,0.237,-2.967,156.136,0.255,7,0.458,0,0.524,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2806,102.39984,9.2315,0.721,-4.574,155.957,0.502,7,0.486,0,0.556,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2807,111.63134,47.27362,0.63,-3.056,156.146,0.275,10,0.491,1,0.416,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2808,158.90497,30.82608,0.498,-3.638,155.828,0.311,7,0.838,0,0.728,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2809,189.73103,11.91314,1.0,-6.102,156.513,0.509,3,0.418,1,0.538,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2810,201.64418,39.59424,1.0,-2.897,156.24,0.295,10,0.553,1,0.398,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2811,241.2384,8.09863,0.109,-3.744,155.627,0.17,2,0.0,1,0.0,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2812,249.33704,13.35629,0.084,-3.536,157.086,0.162,5,0.004,1,0.179,4,1.0,Ayana Taketatsu,Hey! Calorie Queen
2813,0.0,27.66674,1.0,-13.244,144.121,0.434,6,0.0,1,0.0,4,1.0,Azure Ray,If You Fall
2814,27.66674,12.01802,0.698,-15.184,146.15,0.551,0,0.954,1,0.808,4,1.0,Azure Ray,If You Fall
2815,39.68476,29.84007,0.788,-10.738,146.569,0.3,11,0.957,1,0.828,4,1.0,Azure Ray,If You Fall
