,start,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,artist_name,track_name
797,180.19353,32.50851,0.717,-4.274,119.97,0.402,0,0.002,0,0.215,4,1.0,Adele,Rumour Has It
798,212.70204,10.56463,0.765,-11.585,122.476,0.378,0,0.355,1,0.398,4,0.667,Adele,Rumour Has It
799,0.0,15.39077,1.0,-12.862,94.932,0.749,8,0.377,1,0.467,4,1.0,Adele,Water Under the Bridge
800,15.39077,10.72684,0.721,-7.308,95.166,0.636,5,0.097,0,0.438,4,1.0,Adele,Water Under the Bridge
801,26.11761,10.10401,0.185,-6.784,95.124,0.644,8,0.066,1,0.496,4,1.0,Adele,Water Under the Bridge
802,36.22162,37.88586,0.106,-7.609,95.052,0.517,0,0.179,0,0.337,4,1.0,Adele,Water Under the Bridge
803,74.10748,25.26874,0.406,-5.44,94.793,0.326,5,0.736,0,0.671,4,1.0,Adele,Water Under the Bridge
804,99.37622,27.78633,0.186,-6.755,94.944,0.572,5,0.102,0,0.536,4,1.0,Adele,Water Under the Bridge
805,127.16256,34.10198,0.471,-5.54,94.903,0.328,8,0.51,1,0.559,4,1.0,Adele,Water Under the Bridge
806,161.26454,17.06488,0.436,-5.661,94.97,0.489,8,0.552,1,0.577,4,1.0,Adele,Water Under the Bridge
807,178.32942,55.61004,0.69,-5.383,94.922,0.26,3,0.0,1,0.244,4,0.94,Adele,Water Under the Bridge
808,233.93945,6.49964,1.0,-46.245,0.0,0.0,1,0.0,1,0.0,3,1.0,Adele,Water Under the Bridge
809,0.0,25.29131,1.0,-3.14,100.127,0.371,0,0.315,1,0.59,4,0.677,Adelitas Way,Notorious
810,25.29131,24.01547,0.141,-2.638,99.901,0.493,0,0.196,1,0.524,4,0.857,Adelitas Way,Notorious
811,49.30679,36.00047,0.689,-1.966,99.975,0.348,9,0.627,0,0.423,4,1.0,Adelitas Way,Notorious
812,85.30726,38.97626,0.571,-1.734,99.958,0.278,2,0.239,1,0.489,4,1.0,Adelitas Way,Notorious
813,124.28352,12.0023,0.667,-1.26,100.01,0.397,2,0.644,1,0.479,4,1.0,Adelitas Way,Notorious
814,136.28581,33.8916,0.534,-1.761,99.978,0.268,7,0.068,1,0.507,4,1.0,Adelitas Way,Notorious
815,0.0,8.49039,1.0,-22.778,108.383,0.439,4,0.36,0,0.366,4,1.0,Adibanti,Miles Deep
816,8.49039,69.62827,1.0,-10.412,106.005,0.733,7,0.546,0,0.57,4,1.0,Adibanti,Miles Deep
817,78.11867,38.43015,0.028,-8.485,106.065,0.641,7,0.561,0,0.484,4,1.0,Adibanti,Miles Deep
818,116.54881,18.16977,0.937,-22.244,105.96,0.326,3,0.0,1,0.0,4,1.0,Adibanti,Miles Deep
819,134.7186,34.54242,0.99,-10.3,105.972,0.875,2,0.883,1,0.613,4,0.644,Adibanti,Miles Deep
820,169.261,72.44678,0.388,-8.148,105.967,0.609,3,0.79,1,0.688,3,0.171,Adibanti,Miles Deep
821,241.70778,17.5462,0.571,-8.568,106.053,0.708,2,0.106,0,0.263,4,1.0,Adibanti,Miles Deep
822,259.25397,45.28265,0.666,-7.756,106.015,0.555,3,0.573,1,0.557,4,0.788,Adibanti,Miles Deep
823,304.53662,69.34285,0.114,-9.127,106.049,0.657,3,0.587,1,0.603,4,0.975,Adibanti,Miles Deep
824,373.8795,15.81385,0.843,-36.233,107.632,0.294,0,0.0,0,0.0,4,1.0,Adibanti,Miles Deep
825,0.0,26.35217,1.0,-7.365,155.31,0.476,2,0.732,1,0.692,4,1.0,Adventure Club,MakeDamnSure
826,26.35217,13.91746,0.31,-3.478,155.366,0.45,2,0.693,1,0.726,4,1.0,Adventure Club,MakeDamnSure
827,40.26963,24.01395,0.362,-2.003,154.954,0.389,2,0.276,1,0.537,4,1.0,Adventure Club,MakeDamnSure
828,64.28357,27.49439,0.616,-2.031,154.745,0.303,11,0.337,0,0.444,4,1.0,Adventure Club,MakeDamnSure
829,91.77796,12.76274,1.0,-6.789,154.691,0.42,6,0.547,0,0.584,4,1.0,Adventure Club,MakeDamnSure
830,104.5407,25.92052,0.59,-2.916,155.094,0.424,2,0.813,1,0.732,4,1.0,Adventure Club,MakeDamnSure
831,130.46123,23.63479,0.346,-1.665,154.914,0.407,7,0.011,1,0.396,4,1.0,Adventure Club,MakeDamnSure
832,154.096,23.62678,0.703,-1.611,154.953,0.32,11,0.196,0,0.364,4,1.0,Adventure Club,MakeDamnSure
833,177.7228,13.71301,0.909,-7.178,154.333,0.341,2,0.594,1,0.739,4,1.0,Adventure Club,MakeDamnSure
834,191.43579,8.34974,1.0,-25.829,151.869,0.054,0,0.0,1,0.0,4,0.8,Adventure Club,MakeDamnSure
835,0.0,16.01344,1.0,-4.608,105.363,0.427,7,0.457,0,0.437,3,1.0,Aerosmith,Cryin'
836,16.01344,13.00766,1.0,-8.613,106.172,0.369,9,0.301,1,0.493,3,1.0,Aerosmith,Cryin'
837,29.02109,23.26695,0.576,-4.56,105.909,0.363,7,0.363,1,0.574,4,0.167,Aerosmith,Cryin'
838,52.28805,29.49105,0.274,-3.387,105.719,0.247,9,0.807,1,0.749,3,0.857,Aerosmith,Cryin'
839,81.7791,15.8937,0.608,-3.52,105.702,0.371,0,0.005,1,0.155,3,1.0,Aerosmith,Cryin'
840,97.6728,13.04358,0.503,-4.642,105.772,0.361,9,0.492,1,0.524,3,1.0,Aerosmith,Cryin'
841,110.71638,22.97642,0.315,-3.392,105.406,0.294,2,0.714,1,0.814,3,0.857,Aerosmith,Cryin'
842,133.6928,30.06904,0.206,-2.888,106.054,0.232,9,0.912,1,0.77,3,1.0,Aerosmith,Cryin'
843,163.76184,13.62312,0.545,-3.584,106.107,0.281,0,0.178,1,0.376,3,1.0,Aerosmith,Cryin'
844,177.38496,11.30866,0.604,-2.503,106.361,0.263,8,0.054,1,0.285,3,1.0,Aerosmith,Cryin'
845,188.69362,30.1188,0.655,-3.246,105.613,0.222,9,0.834,1,0.697,3,1.0,Aerosmith,Cryin'
846,218.81242,31.72612,0.331,-3.342,106.06,0.213,9,0.335,1,0.633,3,1.0,Aerosmith,Cryin'
847,250.53853,23.27856,0.209,-2.378,105.794,0.14,9,0.669,1,0.759,3,1.0,Aerosmith,Cryin'
848,273.81708,25.55701,0.417,-3.032,105.869,0.172,9,0.447,1,0.605,3,1.0,Aerosmith,Cryin'
849,299.3741,8.95923,1.0,-24.992,105.555,0.164,9,0.384,1,0.428,3,1.0,Aerosmith,Cryin'
850,0.0,11.70271,1.0,-17.558,90.287,0.212,1,0.218,1,0.799,4,1.0,Aesop Rock,Cat Food
851,11.70271,31.1381,1.0,-5.124,90.299,0.565,11,0.169,0,0.453,4,1.0,Aesop Rock,Cat Food
852,42.8408,22.47951,0.408,-4.735,90.604,0.596,6,0.054,0,0.435,4,1.0,Aesop Rock,Cat Food
853,65.32031,7.47007,0.234,-4.37,89.496,0.336,1,0.347,1,0.395,4,1.0,Aesop Rock,Cat Food
854,72.79038,21.3818,0.229,-4.864,89.964,0.635,1,0.267,1,0.537,4,1.0,Aesop Rock,Cat Food
855,94.17218,13.33798,0.144,-4.704,90.047,0.561,1,0.691,1,0.583,4,1.0,Aesop Rock,Cat Food
856,107.51016,19.51163,0.386,-5.327,89.876,0.654,6,0.011,0,0.352,4,1.0,Aesop Rock,Cat Food
857,127.02179,15.15202,0.276,-5.538,91.609,0.623,8,0.197,1,0.706,4,1.0,Aesop Rock,Cat Food
858,142.17381,62.31953,0.379,-5.02,90.016,0.587,1,0.935,1,0.704,4,1.0,Aesop Rock,Cat Food
859,0.0,17.42767,1.0,-4.413,121.681,0.485,6,0.262,1,0.409,4,1.0,After School,AH
860,17.42767,30.00083,0.04,-3.523,121.912,0.682,6,0.003,1,0.2,4,1.0,After School,AH
861,47.4285,25.57326,0.682,-3.138,121.885,0.482,1,0.682,1,0.577,4,1.0,After School,AH
862,73.00176,8.35414,0.278,-2.849,122.279,0.637,1,0.285,1,0.438,4,1.0,After School,AH
863,81.3559,13.28811,0.289,-3.249,122.001,0.639,11,0.089,1,0.359,4,1.0,After School,AH
864,94.64401,43.26679,0.231,-2.876,121.978,0.432,6,0.434,1,0.47,4,1.0,After School,AH
865,137.9108,48.203,0.319,-2.774,122.014,0.43,1,0.568,1,0.554,4,1.0,After School,AH
866,186.1138,2.7515,1.0,-39.407,0.0,0.0,1,0.0,1,0.0,4,1.0,After School,AH
867,0.0,8.27041,1.0,-19.301,131.102,0.436,1,0.0,0,0.0,4,1.0,After School,Flashback
868,8.27041,15.22938,1.0,-4.504,129.995,0.725,0,0.448,1,0.332,4,1.0,After School,Flashback
869,23.4998,10.15192,0.503,-4.683,129.954,0.731,3,0.01,0,0.179,4,1.0,After School,Flashback
870,33.65172,42.0057,0.115,-2.14,129.919,0.534,1,0.537,1,0.596,4,1.0,After School,Flashback
871,75.65741,59.0715,0.266,-3.06,130.03,0.593,5,0.297,0,0.463,4,1.0,After School,Flashback
872,134.72891,41.08731,0.743,-2.892,129.95,0.409,1,0.657,1,0.67,4,1.0,After School,Flashback
873,175.81622,20.11711,0.44,-1.676,130.051,0.412,6,0.132,1,0.315,4,1.0,After School,Flashback
874,0.0,5.6152,1.0,-7.538,172.257,0.287,3,0.0,1,0.0,4,1.0,Against Me!,Fuckmylife666
875,5.6152,19.55315,0.91,-4.751,175.106,0.199,8,0.896,1,0.709,4,1.0,Against Me!,Fuckmylife666
876,25.16836,23.28997,0.319,-4.168,175.368,0.29,8,0.239,1,0.406,4,1.0,Against Me!,Fuckmylife666
877,48.45833,45.60002,0.439,-4.557,174.977,0.246,1,0.499,1,0.358,4,1.0,Against Me!,Fuckmylife666
878,94.05834,20.23455,0.272,-4.676,175.154,0.204,8,0.697,1,0.581,4,1.0,Against Me!,Fuckmylife666
879,114.2929,52.09634,0.184,-3.865,174.742,0.251,5,0.215,0,0.349,4,0.674,Against Me!,Fuckmylife666
880,166.38924,10.15743,1.0,-7.07,178.151,0.072,0,0.0,1,0.0,4,1.0,Against Me!,Fuckmylife666
881,0.0,9.9795,1.0,-7.478,153.248,0.629,3,0.0,1,0.0,4,1.0,Against Me!,I Was a Teenage Anarchist
882,9.9795,33.71478,0.805,-5.971,152.853,0.467,7,0.0,0,0.321,4,1.0,Against Me!,I Was a Teenage Anarchist
883,43.69428,19.611,0.979,-2.849,152.939,0.268,10,0.277,1,0.431,4,1.0,Against Me!,I Was a Teenage Anarchist
884,63.30528,19.20362,0.51,-3.448,152.992,0.365,8,0.146,1,0.43,4,1.0,Against Me!,I Was a Teenage Anarchist
885,82.5089,29.43204,0.627,-2.376,152.833,0.168,5,0.68,0,0.528,4,1.0,Against Me!,I Was a Teenage Anarchist
886,111.94095,72.14326,0.769,-2.754,152.973,0.23,10,0.0,1,0.229,1,0.122,Against Me!,I Was a Teenage Anarchist
887,184.0842,11.0758,0.647,-4.81,151.14,0.343,5,0.309,0,0.352,4,1.0,Against Me!,I Was a Teenage Anarchist
888,0.0,9.23963,1.0,-12.027,118.875,0.95,2,0.0,1,0.0,4,1.0,Against Me!,Stop!
889,9.23963,15.13948,0.92,-7.757,119.073,0.702,7,0.14,1,0.451,4,1.0,Against Me!,Stop!
890,24.37911,40.34422,0.927,-2.552,118.886,0.334,0,0.542,1,0.428,4,1.0,Against Me!,Stop!
891,64.72333,20.17677,0.233,-2.229,118.812,0.353,0,0.645,1,0.396,4,1.0,Against Me!,Stop!
892,84.9001,12.60353,0.234,-2.081,119.179,0.279,3,0.175,1,0.51,4,1.0,Against Me!,Stop!
893,97.50364,30.25306,0.078,-2.63,118.901,0.319,0,0.406,1,0.256,4,1.0,Against Me!,Stop!
894,127.75669,17.1516,0.441,-2.29,118.887,0.256,0,0.011,0,0.175,4,1.0,Against Me!,Stop!
895,144.9083,8.31837,0.409,-2.5,120.042,0.351,10,0.153,1,0.218,4,1.0,Against Me!,Stop!
896,0.0,22.84976,1.0,-4.072,101.737,0.29,11,0.141,0,0.469,4,0.8,Against Me!,Unconditional Love
897,22.84976,11.78619,0.384,-2.23,100.593,0.197,7,0.063,1,0.297,4,0.583,Against Me!,Unconditional Love
898,34.63594,17.92324,0.215,-3.796,133.851,0.352,11,0.03,0,0.483,4,1.0,Against Me!,Unconditional Love
899,52.55918,19.25175,0.144,-2.775,133.926,0.351,2,0.612,1,0.505,4,1.0,Against Me!,Unconditional Love
900,71.81093,13.85269,0.557,-2.46,134.892,0.24,9,0.611,1,0.681,4,1.0,Against Me!,Unconditional Love
901,85.66362,22.27843,0.6,-3.498,133.816,0.289,2,0.682,1,0.572,4,1.0,Against Me!,Unconditional Love
902,107.94205,30.85042,0.509,-3.735,134.186,0.209,2,0.657,1,0.518,4,1.0,Against Me!,Unconditional Love
903,138.79247,16.15947,0.757,-2.881,133.982,0.208,2,0.529,1,0.44,4,1.0,Against Me!,Unconditional Love
904,154.95193,16.60806,0.197,-2.739,134.293,0.216,2,0.0,1,0.135,4,1.0,Against Me!,Unconditional Love
905,0.0,4.57556,1.0,-10.552,0.0,0.0,0,0.0,1,0.0,4,1.0,Against The Current,"Closer, Faster"
906,4.57556,22.38867,0.875,-5.636,99.907,0.553,10,0.068,1,0.35,4,1.0,Against The Current,"Closer, Faster"
907,26.96423,26.8685,0.36,-3.711,99.965,0.315,0,0.379,1,0.381,4,1.0,Against The Current,"Closer, Faster"
908,53.83273,47.207,0.71,-4.31,100.319,0.425,0,0.401,1,0.433,4,1.0,Against The Current,"Closer, Faster"
909,101.03973,27.61891,0.155,-3.025,100.034,0.26,5,0.669,1,0.398,4,1.0,Against The Current,"Closer, Faster"
910,128.65865,13.79659,0.156,-3.139,100.05,0.332,5,0.07,1,0.374,4,1.0,Against The Current,"Closer, Faster"
911,142.45523,17.35703,0.16,-2.784,100.311,0.211,10,0.06,1,0.333,4,1.0,Against The Current,"Closer, Faster"
912,159.81226,16.68774,0.301,-3.435,100.879,0.184,5,0.015,1,0.33,4,1.0,Against The Current,"Closer, Faster"
913,0.0,13.90216,1.0,-4.355,170.703,0.265,2,0.157,1,0.474,4,1.0,Against The Current,Fireproof
914,13.90216,17.67568,0.793,-5.022,169.965,0.311,7,0.406,1,0.489,3,0.387,Against The Current,Fireproof
915,31.57784,11.63735,0.659,-2.174,170.332,0.231,7,0.203,1,0.655,4,1.0,Against The Current,Fireproof
916,43.21519,17.29651,0.422,-2.878,170.062,0.193,2,0.001,1,0.165,4,1.0,Against The Current,Fireproof
917,60.5117,19.74999,0.731,-3.975,170.232,0.279,7,0.505,1,0.607,4,1.0,Against The Current,Fireproof
918,80.26169,23.29461,0.148,-1.87,170.046,0.201,7,0.727,1,0.681,4,1.0,Against The Current,Fireproof
919,103.5563,10.94163,1.0,-7.486,169.738,0.354,1,0.0,0,0.0,4,1.0,Against The Current,Fireproof
920,114.49792,22.93694,0.908,-3.895,169.781,0.297,2,0.158,1,0.5,4,1.0,Against The Current,Fireproof
921,137.43486,26.12924,0.826,-1.79,169.946,0.168,7,0.914,1,0.855,4,1.0,Against The Current,Fireproof
922,163.5641,24.4359,0.398,-2.317,170.12,0.187,5,0.101,1,0.412,4,1.0,Against The Current,Fireproof
923,0.0,13.16522,1.0,-12.587,152.107,0.51,0,0.0,1,0.0,4,1.0,Against The Current,Talk
924,13.16522,13.41939,1.0,-3.492,152.091,0.343,1,0.0,1,0.0,4,1.0,Against The Current,Talk
925,26.58461,30.39802,0.67,-4.264,151.974,0.55,7,0.673,1,0.7,4,1.0,Against The Current,Talk
926,56.98263,33.16437,0.759,-2.924,152.173,0.28,7,0.461,1,0.568,4,1.0,Against The Current,Talk
927,90.14699,15.78747,0.804,-4.403,152.014,0.504,4,0.448,0,0.4,4,1.0,Against The Current,Talk
928,105.93446,48.1516,0.582,-3.304,152.002,0.312,7,0.426,1,0.525,4,1.0,Against The Current,Talk
929,154.08604,39.91395,0.71,-2.842,151.972,0.247,7,0.434,1,0.518,4,1.0,Against The Current,Talk
930,0.0,10.54807,1.0,-8.644,105.557,0.558,0,0.184,1,0.568,4,1.0,Against The Current,Voices
931,10.54807,17.72834,0.649,-7.647,104.88,0.713,5,0.591,0,0.546,4,1.0,Against The Current,Voices
932,28.2764,17.02938,0.548,-4.066,105.242,0.584,7,0.0,0,0.024,4,1.0,Against The Current,Voices
933,45.30578,28.11171,0.659,-6.537,104.899,0.673,0,0.614,1,0.556,4,1.0,Against The Current,Voices
934,73.41749,55.98317,0.641,-3.89,105.051,0.548,7,0.435,0,0.263,4,1.0,Against The Current,Voices
935,129.40067,18.3068,0.81,-8.429,105.082,0.496,10,0.324,1,0.314,4,1.0,Against The Current,Voices
936,147.70747,56.85253,0.672,-3.745,105.046,0.467,7,0.464,0,0.443,4,1.0,Against The Current,Voices
937,0.0,20.59526,1.0,-17.579,94.005,0.453,11,0.274,0,0.545,4,1.0,Agust D,So Far Away
938,20.59526,41.50611,0.853,-7.378,93.947,0.611,9,0.447,0,0.318,4,1.0,Agust D,So Far Away
939,62.10137,35.71555,0.719,-4.736,94.196,0.388,11,0.674,0,0.639,4,1.0,Agust D,So Far Away
940,97.81692,21.7885,0.028,-5.18,93.947,0.493,9,0.602,0,0.314,4,1.0,Agust D,So Far Away
941,119.60542,110.80179,0.531,-3.916,93.977,0.291,11,0.72,0,0.622,4,1.0,Agust D,So Far Away
942,230.40721,10.60958,0.232,-5.041,96.026,0.199,11,0.269,0,0.603,4,1.0,Agust D,So Far Away
943,241.01678,50.23951,0.713,-3.851,94.278,0.213,11,0.827,0,0.682,4,1.0,Agust D,So Far Away
944,291.2563,42.89454,0.229,-2.643,94.175,0.134,11,0.485,0,0.483,4,1.0,Agust D,So Far Away
945,334.15085,24.11973,0.509,-5.953,92.447,0.273,9,0.035,1,0.483,4,1.0,Agust D,So Far Away
946,0.0,16.45378,1.0,-12.672,126.043,0.467,2,0.0,1,0.0,4,1.0,Akon,Angel
947,16.45378,12.87153,1.0,-2.809,125.983,0.489,2,0.277,1,0.475,4,1.0,Akon,Angel
948,29.32531,17.59242,0.208,-1.693,126.162,0.302,2,0.464,1,0.962,4,1.0,Akon,Angel
949,46.91773,28.10731,0.723,-3.56,125.648,0.403,7,0.124,1,0.572,4,1.0,Akon,Angel
950,75.02505,28.82663,0.918,-1.847,126.116,0.314,2,0.175,1,0.409,4,1.0,Akon,Angel
951,103.85168,32.84257,0.313,-3.217,125.781,0.319,2,0.0,1,0.231,4,1.0,Akon,Angel
952,136.69424,32.8512,0.166,-1.561,125.918,0.41,2,0.383,1,0.611,4,1.0,Akon,Angel
953,169.54544,29.59687,0.033,-1.703,126.197,0.343,2,0.198,1,0.49,4,1.0,Akon,Angel
954,199.1423,16.08435,0.998,-11.309,125.978,0.115,11,0.0,0,0.0,4,1.0,Akon,Angel
955,0.0,9.01238,1.0,-17.512,110.491,0.738,4,0.421,0,0.622,4,1.0,Alain Souchon,Foule sentimentale
956,9.01238,44.71728,0.791,-11.256,110.01,0.659,4,0.672,0,0.585,4,1.0,Alain Souchon,Foule sentimentale
957,53.72966,9.82676,0.177,-8.66,109.959,0.639,4,0.341,0,0.501,4,1.0,Alain Souchon,Foule sentimentale
958,63.55642,21.80487,0.1,-8.599,110.084,0.593,4,0.805,0,0.712,4,1.0,Alain Souchon,Foule sentimentale
959,85.36129,25.64057,0.457,-8.795,110.06,0.69,4,0.636,0,0.508,4,1.0,Alain Souchon,Foule sentimentale
960,111.00186,9.82424,0.493,-7.682,109.972,0.664,4,0.622,0,0.555,4,1.0,Alain Souchon,Foule sentimentale
961,120.8261,22.90864,0.373,-8.13,110.108,0.637,4,0.212,0,0.54,4,1.0,Alain Souchon,Foule sentimentale
962,143.73474,10.89803,0.347,-8.069,110.2,0.625,4,0.656,0,0.42,4,1.0,Alain Souchon,Foule sentimentale
963,154.63277,21.82918,0.263,-7.636,110.074,0.616,4,0.326,0,0.637,4,0.947,Alain Souchon,Foule sentimentale
964,176.46194,31.08596,0.891,-8.251,110.108,0.605,4,0.872,0,0.724,4,1.0,Alain Souchon,Foule sentimentale
965,207.54791,7.63897,0.338,-8.135,110.065,0.522,4,0.638,0,0.645,4,1.0,Alain Souchon,Foule sentimentale
966,215.18687,15.27194,0.206,-9.244,109.997,0.632,4,0.177,0,0.483,4,1.0,Alain Souchon,Foule sentimentale
967,230.45882,11.98813,0.671,-7.865,110.373,0.525,4,0.247,0,0.579,4,1.0,Alain Souchon,Foule sentimentale
968,242.44695,9.2854,0.346,-7.446,109.808,0.565,0,0.119,1,0.481,4,1.0,Alain Souchon,Foule sentimentale
969,251.73235,39.26709,0.507,-6.99,110.009,0.535,4,0.262,0,0.594,4,1.0,Alain Souchon,Foule sentimentale
970,290.99945,11.45039,0.401,-6.569,110.083,0.518,4,0.091,0,0.431,4,1.0,Alain Souchon,Foule sentimentale
971,302.44983,13.64499,0.144,-6.016,109.933,0.54,4,0.296,0,0.66,4,1.0,Alain Souchon,Foule sentimentale
972,316.09482,8.81184,0.795,-11.015,111.628,0.454,4,0.096,0,0.604,4,1.0,Alain Souchon,Foule sentimentale
973,0.0,7.66711,1.0,-18.623,95.041,0.722,2,0.0,1,0.0,4,1.0,Alana Henderson,Let This Remain
974,7.66711,20.84269,0.603,-15.762,95.058,0.596,9,0.781,0,0.807,4,1.0,Alana Henderson,Let This Remain
975,28.5098,13.91226,0.441,-15.261,95.35,0.452,7,0.05,1,0.332,4,1.0,Alana Henderson,Let This Remain
976,42.42206,20.81312,0.84,-7.647,95.488,0.294,9,0.729,0,0.673,4,1.0,Alana Henderson,Let This Remain
977,63.23518,15.78377,0.522,-11.344,95.443,0.411,9,0.217,0,0.365,4,1.0,Alana Henderson,Let This Remain
978,79.01896,25.77918,0.337,-12.894,95.471,0.367,9,0.11,0,0.505,4,1.0,Alana Henderson,Let This Remain
979,104.79814,22.22525,0.768,-6.64,97.62,0.272,2,0.342,0,0.178,4,1.0,Alana Henderson,Let This Remain
980,127.02339,21.2424,0.521,-14.649,95.725,0.3,9,0.442,0,0.481,4,0.97,Alana Henderson,Let This Remain
981,148.2658,54.63017,0.333,-6.561,95.878,0.211,9,0.437,0,0.58,4,1.0,Alana Henderson,Let This Remain
982,0.0,8.28463,1.0,-7.705,102.996,0.925,7,0.034,1,0.255,4,1.0,Alessia Cara,I'm Yours
983,8.28463,19.81341,0.731,-3.792,103.043,0.542,6,0.562,0,0.619,4,1.0,Alessia Cara,I'm Yours
984,28.09804,21.88913,0.172,-3.031,105.541,0.4,2,0.669,1,0.685,4,1.0,Alessia Cara,I'm Yours
985,49.98717,35.19039,0.782,-2.511,102.899,0.257,11,0.56,0,0.499,4,1.0,Alessia Cara,I'm Yours
986,85.17756,39.6164,0.272,-3.285,102.743,0.443,11,0.373,0,0.411,4,1.0,Alessia Cara,I'm Yours
987,124.79395,16.54433,0.135,-2.201,105.125,0.27,11,0.572,0,0.505,4,1.0,Alessia Cara,I'm Yours
988,141.33829,15.09917,0.419,-2.724,104.231,0.29,2,0.28,1,0.466,4,1.0,Alessia Cara,I'm Yours
989,156.43745,19.29948,0.452,-2.797,102.112,0.324,11,0.324,0,0.35,4,1.0,Alessia Cara,I'm Yours
990,175.73692,8.67966,0.216,-3.765,102.853,0.389,2,0.1,1,0.551,4,1.0,Alessia Cara,I'm Yours
991,184.4166,44.26341,1.0,-3.942,102.385,0.22,2,0.491,1,0.604,4,1.0,Alessia Cara,I'm Yours
992,0.0,5.63028,1.0,-11.636,108.176,0.869,0,0.0,1,0.0,4,1.0,Alessia Cara,Wild Things
993,5.63028,35.55654,0.924,-5.171,108.158,0.618,1,0.231,0,0.345,4,1.0,Alessia Cara,Wild Things
994,41.18681,19.43581,0.461,-4.39,107.913,0.495,1,0.372,0,0.48,4,1.0,Alessia Cara,Wild Things
995,60.62262,17.79169,0.387,-3.977,107.971,0.459,1,0.0,0,0.0,4,1.0,Alessia Cara,Wild Things
996,78.41432,35.54215,0.559,-4.795,108.075,0.531,1,0.387,0,0.474,4,1.0,Alessia Cara,Wild Things
997,113.95646,11.66672,0.571,-4.19,108.277,0.435,2,0.0,1,0.0,4,1.0,Alessia Cara,Wild Things
998,125.62318,21.68586,0.38,-4.939,107.825,0.528,9,0.634,1,0.358,4,1.0,Alessia Cara,Wild Things
999,147.30904,19.98157,0.446,-4.186,108.089,0.488,1,0.609,0,0.631,4,1.0,Alessia Cara,Wild Things
1000,167.2906,16.67618,0.473,-4.046,108.208,0.488,1,0.0,0,0.0,4,1.0,Alessia Cara,Wild Things
1001,183.9668,4.52654,0.703,-13.35,0.0,0.0,0,0.0,1,0.0,4,1.0,Alessia Cara,Wild Things
1002,0.0,15.44527,1.0,-9.554,134.824,0.531,3,0.332,0,0.234,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1003,15.44527,10.67016,0.554,-6.107,135.0,0.618,6,0.277,1,0.393,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1004,26.11543,20.89894,0.697,-4.974,134.957,0.412,11,0.051,0,0.252,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1005,47.01437,28.88608,0.307,-4.739,135.098,0.407,6,0.583,1,0.572,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1006,75.90045,32.00052,0.317,-3.273,135.023,0.397,3,0.415,0,0.402,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1007,107.90097,13.77986,0.361,-5.191,134.945,0.299,10,0.306,0,0.56,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1008,121.68083,28.87649,0.2,-4.756,134.987,0.498,6,0.596,1,0.589,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1009,150.55733,14.21678,0.88,-9.178,134.849,0.517,6,0.172,1,0.362,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1010,164.77411,18.67292,0.614,-6.193,135.024,0.627,6,0.792,1,0.639,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1011,183.44704,37.77964,0.946,-3.264,135.056,0.375,3,0.408,0,0.41,4,1.0,Alestorm,Hangover (Taio Cruz Cover)
1012,0.0,14.18168,1.0,-13.13,128.109,0.5,1,0.562,0,0.8,3,1.0,Alestorm,Mexico
1013,14.18168,16.85152,1.0,-3.873,128.11,0.258,1,0.861,1,0.304,4,0.105,Alestorm,Mexico
1014,31.0332,14.54064,0.237,-3.682,127.766,0.362,11,0.596,1,0.569,4,1.0,Alestorm,Mexico
1015,45.57384,23.45857,0.603,-2.865,127.929,0.337,1,0.766,1,0.598,4,0.571,Alestorm,Mexico
1016,69.03242,12.64944,0.131,-4.377,127.965,0.315,6,0.111,1,0.487,4,0.92,Alestorm,Mexico
1017,81.68186,14.99016,0.368,-3.478,128.429,0.434,11,0.847,1,0.741,4,1.0,Alestorm,Mexico
1018,96.67202,39.86673,0.667,-3.328,127.837,0.357,1,0.718,1,0.567,4,1.0,Alestorm,Mexico
1019,136.53876,12.65519,0.3,-6.09,128.262,0.485,1,0.398,1,0.472,4,1.0,Alestorm,Mexico
1020,149.19394,14.50305,0.75,-2.924,128.118,0.392,10,0.625,0,0.717,4,1.0,Alestorm,Mexico
1021,163.69698,26.63635,0.219,-3.536,128.037,0.337,1,0.605,1,0.572,4,1.0,Alestorm,Mexico
1022,0.0,12.26821,1.0,-43.48,97.992,0.511,0,0.092,1,0.636,4,1.0,Alexey Lysenko,Title Theme (From “Animal Crossing Wild World”) [Piano Version]
1023,12.26821,31.22761,0.39,-48.259,97.993,0.341,9,0.802,1,0.785,4,1.0,Alexey Lysenko,Title Theme (From “Animal Crossing Wild World”) [Piano Version]
1024,43.49583,11.02579,0.279,-46.213,97.993,0.491,11,0.03,1,0.306,3,0.0,Alexey Lysenko,Title Theme (From “Animal Crossing Wild World”) [Piano Version]
